Stake,RoadName,latitude,longitude,X_coor,Y_coor,Maintenanc,Main_Sec,Date,COUNTYNAME,TOWNNAME,VILLAGENAM,Remark1
03K+500,台2丁線,25.098896,121.761482,326803.84,2776948.06,一工處,景美段,2012/6/11,新北市,瑞芳區,上天里,
04K+000,台2丁線,25.098446,121.765286,327187.81,2776900.38,一工處,景美段,2012/5/25,新北市,瑞芳區,上天里,
04K+500,台2丁線,25.101427,121.768143,327474.11,2777232.23,一工處,景美段,2012/5/25,新北市,瑞芳區,上天里,
05K+000,台2丁線,25.105546,121.769894,327648.12,2777689.49,一工處,景美段,2012/5/25,新北市,瑞芳區,上天里,
05K+500,台2丁線,25.106355,121.774143,328076.16,2777781.56,一工處,景美段,2012/5/25,新北市,瑞芳區,上天里,
06K+000,台2丁線,25.102022,121.77505,328170.39,2777302.11,一工處,景美段,2012/5/25,新北市,瑞芳區,上天里,
06K+500,台2丁線,25.099221,121.778663,328536.6,2776993.94,一工處,景美段,2012/5/25,新北市,瑞芳區,上天里,
07K+000,台2丁線,25.098709,121.78256,328930,2776939.5,一工處,景美段,2012/5/25,新北市,瑞芳區,上天里,
07K+500,台2丁線,25.101565,121.785676,329242.45,2777257.68,一工處,景美段,2012/5/25,新北市,瑞芳區,傑魚里,
08K+000,台2丁線,25.10576,121.786943,329367.54,2777723.11,一工處,景美段,2012/5/25,新北市,瑞芳區,傑魚里,
08K+500,台2丁線,25.109481,121.78966,329639.17,2778136.89,一工處,景美段,2012/5/25,新北市,瑞芳區,傑魚里,
09K+000,台2丁線,25.110588,121.794337,330110.15,2778262.28,一工處,景美段,2012/5/25,新北市,瑞芳區,傑魚里,
09K+500,台2丁線,25.108798,121.798763,330557.72,2778066.63,一工處,景美段,2012/5/25,新北市,瑞芳區,傑魚里,
10K+000,台2丁線,25.106496,121.80262,330948.24,2777813.94,一工處,景美段,2012/5/25,新北市,瑞芳區,東和里,
10K+500,台2丁線,25.105208,121.807279,331419,2777674.07,一工處,景美段,2012/5/25,新北市,瑞芳區,爪峰里,
11K+000,台2丁線,25.108453,121.809572,331648.12,2778034.91,一工處,景美段,2012/5/25,新北市,瑞芳區,龍潭里,
11K+500,台2丁線,25.111528,121.812024,331893.37,2778377.02,一工處,景美段,2012/5/25,新北市,瑞芳區,龍鎮里,
12K+000,台2丁線,25.113614,121.816063,332299.33,2778610.54,一工處,景美段,2012/5/25,新北市,瑞芳區,瑞濱里,
12K+500,台2丁線,25.115081,121.820486,332744.42,2778775.75,一工處,景美段,2012/5/25,新北市,瑞芳區,瑞濱里,
13K+000,台2丁線,25.119207,121.820317,332724.6,2779232.68,一工處,景美段,2012/5/25,新北市,瑞芳區,瑞濱里,
0K+000,台2戊線,24.66877,121.827386,333740.86,2729343.11,四工處,頭城段,2012/6/21,宜蘭縣,五結鄉,利澤村,
0K+500,台2戊線,24.668488,121.822481,333244.58,2729308.89,四工處,頭城段,2012/6/21,宜蘭縣,五結鄉,協和村,
1K+000,台2戊線,24.665418,121.822975,333296.62,2728969.15,四工處,頭城段,2012/6/21,宜蘭縣,五結鄉,利澤村,
1K+500,台2戊線,24.661176,121.824014,333404.6,2728499.92,四工處,頭城段,2012/6/21,宜蘭縣,五結鄉,利澤村,
2K+000,台2戊線,24.656829,121.825293,333536.96,2728019.2,四工處,頭城段,2012/6/21,宜蘭縣,五結鄉,利澤村,
2K+500,台2戊線,24.652394,121.826686,333680.93,2727528.81,四工處,頭城段,2012/6/21,宜蘭縣,五結鄉,成興村,
3K+000,台2戊線,24.64816,121.828292,333846.33,2727060.81,四工處,頭城段,2012/6/21,宜蘭縣,蘇澳鎮,龍德里,
3K+500,台2戊線,24.643871,121.830026,334024.73,2726586.8,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,龍德里,
4K+000,台2戊線,24.639863,121.831835,334210.56,2726143.97,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,龍德里,
4K+500,台2戊線,24.635358,121.832058,334236.15,2725645.11,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,龍德里,
5K+000,台2戊線,24.630757,121.831994,334232.76,2725135.45,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,永榮里,
5K+500,台2戊線,24.626464,121.832883,334325.65,2724660.48,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,永榮里,
6K+000,台2戊線,24.622353,121.834395,334481.5,2724206.06,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,永榮里,
6K+500,台2戊線,24.617534,121.834304,334475.53,2723672.23,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,永榮里,
7K+000,台2戊線,24.61376,121.835531,334602.31,2723254.97,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,隘丁里,
7K+500,台2戊線,24.60991,121.836498,334702.82,2722829.12,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,新城里,
8K+000,台2戊線,24.606459,121.837157,334771.88,2722447.28,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,聖湖里,
8K+500,台2戊線,24.602118,121.83756,334815.62,2721966.7,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,聖湖里,
9K+000,台2戊線,24.598256,121.83514,334573.14,2721537.45,四工處,南澳段,2012/6/21,宜蘭縣,蘇澳鎮,聖湖里,
0K+000,台2己線,25.149179,121.74643,325254.8,2782509.44,一工處,景美段,2012/7/13,基隆市,中山區,太白里,
0K+500,台2己線,25.151647,121.741888,324795.36,2782780.29,一工處,景美段,2012/7/13,基隆市,中山區,通明里,
1K+000,台2己線,25.152755,121.737403,324342.5,2782900.55,一工處,景美段,2012/7/13,基隆市,中山區,協和里,
1K+500,台2己線,25.153891,121.732955,323893.37,2783023.93,一工處,景美段,2012/7/13,基隆市,中山區,文化里,
2K+000,台2己線,25.152363,121.728636,323458.84,2782852.32,一工處,景美段,2012/7/13,基隆市,中山區,文化里,
2K+500,台2己線,25.150435,121.724603,323053.38,2782636.56,一工處,景美段,2012/7/13,基隆市,中山區,中和里,
3K+000,台2己線,25.148588,121.723064,322899.41,2782431.14,一工處,景美段,2012/7/13,基隆市,中山區,中和里,
3K+398,台2己線,25.139854,121.714613,322052.38,2781459.13,一工處,景美段,2012/7/13,基隆市,安樂區,外寮里,
3K+500,台2己線,25.143633,121.719133,322506,2781880.15,一工處,景美段,2012/7/13,基隆市,中山區,中和里,
0K+000,台2庚線,24.854265,121.822836,333156.696,2749886.811,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,新建里,
0K+500,台2庚線,24.851696,121.818497,332719.901,2749599.688,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,頂埔里,
1K+000,台2庚線,24.849075,121.81463,332330.758,2749306.988,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,福成里,
1K+500,台2庚線,24.846688,121.810647,331929.78,2749040.24,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,金面里,
2K+000,台2庚線,24.844872,121.806331,331494.796,2748836.433,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,金面里,
2K+500,台2庚線,24.842307,121.80249,331108.237,2748550.032,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,中崙里,
3K+000,台2庚線,24.840281,121.797875,330643.048,2748322.921,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,二城里,
3K+500,台2庚線,24.838816,121.793932,330245.449,2748158.282,四工處,頭城段,2012/5/25,宜蘭縣,頭城鎮,二城里,
00K+000,台3線,25.045684,121.519621,302431.6323,2770938.304,一工處,中和段,2012/10/4,臺北市,中正區,黎明里,現地未設置里程牌，以推估方式辦理
00K+500,台3線,25.046898,121.514839,301948.6,2771070.9,一工處,中和段,2012/10/4,臺北市,中正區,黎明里,現地未設置里程牌，以推估方式辦理
01K+500,台3線,25.044658,121.508873,301347.5,2770820.5,一工處,中和段,2012/10/4,臺北市,中正區,光復里,現地未設置里程牌，以推估方式辦理
02K+000,台3線,25.040309,121.507543,301215.1,2770338.3,一工處,中和段,2012/10/4,臺北市,萬華區,新起里,現地未設置里程牌，以推估方式辦理
239K+500,台3線,23.772277,120.629927,212282,2629853,五工處,斗南段,2012/5/25,雲林縣,林內鄉,林北村,
02K+500,台3線,25.036772,121.505212,300981.4,2769945.7,一工處,中和段,2012/10/4,臺北市,萬華區,仁德里,現地未設置里程牌，以推估方式辦理
03K+000,台3線,25.035267,121.500934,300550.3,2769777.3,一工處,中和段,2012/10/4,臺北市,萬華區,富福里,現地未設置里程牌，以推估方式辦理
03K+500,台3線,25.035406,121.495987,300051,2769790.9,一工處,中和段,2012/10/4,臺北市,萬華區,糖部里,現地未設置里程牌，以推估方式辦理
04K+000,台3線,25.035508,121.491035,299551.3,2769800.4,一工處,中和段,2012/10/4,臺北市,萬華區,華江里,現地未設置里程牌，以推估方式辦理
04K+500,台3線,25.035719,121.487502,299194.61,2769822.44,一工處,中和段,2012/10/4,臺北市,萬華區,華江里,現地未設置里程牌，以推估方式辦理
05K+000,台3線,25.035836,121.482543,298694.13,2769833.61,一工處,中和段,2012/5/25,新北市,板橋區,懷翠里,
05K+500,台3線,25.035651,121.477692,298204.67,2769811.38,一工處,中和段,2012/5/25,新北市,板橋區,柏翠里,
06K+000,台3線,25.032327,121.474372,297870.93,2769442.02,一工處,中和段,2012/5/25,新北市,板橋區,柏翠里,
06K+500,台3線,25.028808,121.471292,297561.46,2769051.15,一工處,中和段,2012/5/25,新北市,板橋區,江翠里,
07K+000,台3線,25.024841,121.468962,297327.84,2768610.93,一工處,中和段,2012/5/25,新北市,板橋區,聯翠里,
07K+500,台3線,25.020846,121.466664,297097.45,2768167.63,一工處,中和段,2012/5/25,新北市,板橋區,忠誠里,
08K+000,台3線,25.017229,121.463757,296805.43,2767765.98,一工處,中和段,2012/5/25,新北市,板橋區,漢生里,
08K+500,台3線,25.013569,121.460871,296515.53,2767359.59,一工處,中和段,2012/5/25,新北市,板橋區,漢生里,
09K+000,台3線,25.010608,121.462646,296695.8,2767032.23,一工處,中和段,2012/5/25,新北市,板橋區,福丘里,
09K+500,台3線,25.007292,121.459476,296377.09,2766663.84,一工處,中和段,2012/5/25,新北市,板橋區,景星里,
10K+000,台3線,25.002868,121.459802,296411.66,2766173.93,一工處,中和段,2012/5/25,新北市,板橋區,鄉雲里,
10K+500,台3線,24.998755,121.457762,296207.28,2765717.66,一工處,中和段,2012/5/25,新北市,板橋區,鄉雲里,
11K+000,台3線,24.995747,121.454463,295875.38,2765383.36,一工處,中和段,2012/5/25,新北市,板橋區,華東里,
11K+500,台3線,24.993635,121.450172,295443,2765147.98,一工處,中和段,2012/5/25,新北市,板橋區,華東里,
12K+000,台3線,24.990047,121.447253,295149.64,2764749.58,一工處,中和段,2012/5/25,新北市,土城區,裕生里,
12K+500,台3線,24.986665,121.444091,294831.76,2764373.93,一工處,中和段,2012/5/25,新北市,土城區,日新里,
13K+000,台3線,24.982837,121.441447,294566.22,2763949.05,一工處,中和段,2012/5/25,新北市,土城區,日和里,
13K+500,台3線,24.978753,121.439435,294364.56,2763496.03,一工處,中和段,2012/5/25,新北市,土城區,長風里,
14K+000,台3線,24.974347,121.438195,294240.95,2763007.6,一工處,中和段,2012/5/25,新北市,土城區,大安里,
14K+500,台3線,24.970105,121.437641,294186.53,2762537.56,一工處,中和段,2012/5/25,新北市,土城區,大安里,
15K+000,台3線,24.96661,121.435763,293998.16,2762149.83,一工處,中和段,2012/5/25,新北市,土城區,大安里,
15K+500,台3線,24.965349,121.431215,293539.39,2762008.69,一工處,中和段,2012/5/25,新北市,土城區,永寧里,
16K+000,台3線,24.963723,121.426641,293078.12,2761827.13,一工處,中和段,2012/5/25,新北市,土城區,永寧里,
16K+500,台3線,24.961829,121.422131,292623.39,2761615.92,一工處,中和段,2012/5/25,新北市,土城區,頂埔里,
17K+000,台3線,24.959061,121.418227,292230.13,2761308.11,一工處,中和段,2012/5/25,新北市,土城區,頂埔里,
17K+500,台3線,24.956357,121.414281,291832.6,2761007.38,一工處,中和段,2012/5/25,新北市,土城區,頂福里,
18K+000,台3線,24.952651,121.411535,291556.56,2760596.05,一工處,中和段,2012/5/25,新北市,土城區,祖田里,
18K+500,台3線,24.949624,121.408147,291215.44,2760259.74,一工處,中和段,2012/5/25,新北市,三峽區,溪北里,
19K+000,台3線,24.946202,121.405158,290914.73,2759879.8,一工處,中和段,2012/5/25,新北市,三峽區,溪北里,
19K+500,台3線,24.9434,121.401312,290527.26,2759568.29,一工處,中和段,2012/5/25,新北市,三峽區,溪北里,
20K+000,台3線,24.941474,121.396854,290077.68,2759353.64,一工處,中和段,2012/5/25,新北市,三峽區,溪北里,
20K+500,台3線,24.937542,121.395638,289956.14,2758917.76,一工處,中和段,2012/5/25,新北市,三峽區,溪北里,
21K+000,台3線,24.934844,121.389896,289377.1,2758617.25,一工處,中和段,2012/5/25,新北市,三峽區,溪南里,
21K+500,台3線,24.932766,121.386012,288985.48,2758386.07,一工處,中和段,2012/5/25,新北市,三峽區,礁溪里,
22K+000,台3線,24.930547,121.381855,288566.33,2758139.1,一工處,中和段,2012/5/25,新北市,三峽區,礁溪里,
22K+500,台3線,24.931185,121.377041,288079.93,2758208.41,一工處,中和段,2012/5/25,新北市,三峽區,礁溪里,
23K+000,台3線,24.928747,121.373089,287681.53,2757937.27,一工處,中和段,2012/5/25,新北市,三峽區,安溪里,
23K+500,台3線,24.924651,121.371324,287504.5,2757483.1,一工處,中和段,2012/5/25,新北市,三峽區,中正里,
24K+000,台3線,24.920347,121.36994,287366.01,2757006,一工處,中和段,2012/5/25,新北市,三峽區,安溪里,
24K+500,台3線,24.917943,121.366507,287019.97,2756738.79,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
25K+000,台3線,24.913477,121.365928,286962.82,2756243.96,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
25K+500,台3線,24.909098,121.365365,286907.25,2755758.78,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
26K+000,台3線,24.906527,121.361729,286540.71,2755473.03,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
26K+500,台3線,24.904919,121.357365,286100.34,2755293.76,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
27K+000,台3線,24.903684,121.352971,285656.81,2755155.81,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
27K+500,台3線,24.903474,121.348333,285188.34,2755131.34,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
28K+000,台3線,24.903746,121.344084,284759.03,2755160.38,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
28K+500,台3線,24.900759,121.340903,284438.51,2754828.72,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
29K+000,台3線,24.897795,121.337428,284088.28,2754499.55,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
29K+500,台3線,24.894043,121.335167,283860.88,2754083.41,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
30K+000,台3線,24.89364,121.332981,283640.14,2754038.23,一工處,中和段,2012/5/25,新北市,三峽區,大埔里,
30K+500,台3線,24.89615,121.33211,283551.43,2754315.97,一工處,復興段,2012/5/25,桃園縣,大溪鎮,永福里,
31K+000,台3線,24.89287,121.32875,283212.86,2753951.84,一工處,復興段,2012/5/25,桃園縣,大溪鎮,永福里,
31K+500,台3線,24.89322,121.32469,282802.59,2753989.63,一工處,復興段,2012/5/25,桃園縣,大溪鎮,永福里,
32K+000,台3線,24.89584,121.32129,282458.41,2754279.01,一工處,復興段,2012/5/25,桃園縣,大溪鎮,永福里,
32K+500,台3線,24.89441,121.31682,282007.19,2754119.56,一工處,復興段,2012/5/25,桃園縣,大溪鎮,永福里,
33K+000,台3線,24.89548,121.31231,281551.29,2754237.02,一工處,復興段,2012/5/25,桃園縣,大溪鎮,月眉里,
33K+500,台3線,24.89375,121.30775,281091.04,2754044.35,一工處,復興段,2012/5/25,桃園縣,大溪鎮,月眉里,
34K+000,台3線,24.89509,121.30329,280640.13,2754191.76,一工處,復興段,2012/5/25,桃園縣,大溪鎮,月眉里,
34K+500,台3線,24.89414,121.30068,280376.68,2754085.95,一工處,復興段,2012/5/25,桃園縣,大溪鎮,月眉里,
35K+000,台3線,24.88974,121.29989,280297.94,2753598.43,一工處,復興段,2012/5/25,桃園縣,大溪鎮,月眉里,
35K+500,台3線,24.88729,121.29637,279942.91,2753326.29,一工處,復興段,2012/5/25,桃園縣,大溪鎮,田心里,
36K+000,台3線,24.88513,121.29209,279511,2753086.11,一工處,復興段,2012/5/25,桃園縣,大溪鎮,田心里,
36K+500,台3線,24.886203,121.28817,279114.692,2753204.109,一工處,復興段,2012/5/25,桃園縣,大溪鎮,月眉里,
37K+000,台3線,24.888782,121.28417,278709.962,2753488.913,一工處,復興段,2012/5/25,桃園縣,大溪鎮,瑞興里,
37K+500,台3線,24.89115,121.28003,278291.15,2753750.33,一工處,復興段,2012/5/25,桃園縣,大溪鎮,瑞興里,
38K+000,台3線,24.89444,121.27992,278279.29,2754114.71,一工處,復興段,2012/5/25,桃園縣,大溪鎮,光明里,
38K+500,台3線,24.89574,121.28453,278744.72,2754259.66,一工處,復興段,2012/5/25,桃園縣,大溪鎮,光明里,
39K+000,台3線,24.89863,121.2831,278599.59,2754579.46,一工處,復興段,2012/5/25,桃園縣,大溪鎮,仁和里,
39K+500,台3線,24.89705,121.27891,278176.66,2754403.59,一工處,復興段,2012/5/25,桃園縣,大溪鎮,光明里,
40K+000,台3線,24.89376,121.27554,277836.94,2754038.49,一工處,復興段,2012/5/25,桃園縣,大溪鎮,光明里,
40K+500,台3線,24.89074,121.27193,277472.9,2753703.26,一工處,復興段,2012/5/25,桃園縣,大溪鎮,光明里,
41K+000,台3線,24.88698,121.27019,277297.94,2753286.45,一工處,復興段,2012/5/25,桃園縣,大溪鎮,光明里,
41K+500,台3線,24.88361,121.26737,277013.76,2752912.62,一工處,復興段,2012/5/25,桃園縣,大溪鎮,員林里,
